"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,"Link clicks",Navigation,"Profile visits",Follows,"Sticker taps"
18126627922576860,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/04/2026 00:39",https://www.instagram.com/stories/barkerandstonehouse/3867721747965699915,"IG story",,Lifetime,2632,2382,2,0,1,,2489,12,,
18013326374681306,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,20,"04/04/2026 07:00",https://www.instagram.com/stories/barkerandstonehouse/3867913564938092128,"IG story",,Lifetime,2496,2213,6,1,0,,2086,16,1,
17977270313843269,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,31,"04/07/2026 01:15",https://www.instagram.com/stories/barkerandstonehouse/3869913995365073653,"IG story",,Lifetime,1206,1095,6,0,0,,1103,12,1,
17853211848642676,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,20,"04/07/2026 01:20",https://www.instagram.com/stories/barkerandstonehouse/3869916517559471368,"IG story",,Lifetime,1260,1148,4,0,0,,874,3,1,
17864818743613568,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/08/2026 08:46",https://www.instagram.com/stories/barkerandstonehouse/3870865888673288022,"IG story",,Lifetime,1476,1256,9,1,2,,883,11,,
18115142419663805,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/08/2026 08:46",https://www.instagram.com/stories/barkerandstonehouse/3870865888253870576,"IG story",,Lifetime,1051,917,4,0,0,4,682,3,,
18101515040476536,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/08/2026 08:46",https://www.instagram.com/stories/barkerandstonehouse/3870865888304203078,"IG story",,Lifetime,946,835,4,0,0,3,622,2,,
18096972167081864,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/08/2026 08:46",https://www.instagram.com/stories/barkerandstonehouse/3870865892095839923,"IG story",,Lifetime,893,804,2,1,0,3,583,,,
18546035431066426,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/08/2026 08:49",https://www.instagram.com/stories/barkerandstonehouse/3870867438619620641,"IG story",,Lifetime,965,855,3,1,0,4,573,,1,
17931911703248806,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/08/2026 08:49",https://www.instagram.com/stories/barkerandstonehouse/3870867440171546608,"IG story",,Lifetime,834,757,3,0,1,2,565,,,
18068292059671021,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,15,"04/08/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3870867799950549215,"IG story",,Lifetime,578,518,4,0,0,,526,5,,
18596147812016341,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,18,"04/10/2026 01:32",https://www.instagram.com/stories/barkerandstonehouse/3872096869048666448,"IG story",,Lifetime,1463,1279,9,0,1,9,1070,12,,
17855640315690575,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/10/2026 08:22",https://www.instagram.com/stories/barkerandstonehouse/3872303243686847581,"IG story",,Lifetime,1024,930,3,0,0,,762,3,,
18128619589499503,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/10/2026 08:22",https://www.instagram.com/stories/barkerandstonehouse/3872303243804297716,"IG story",,Lifetime,885,814,0,0,0,,665,1,,
17900961228413096,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/10/2026 08:22",https://www.instagram.com/stories/barkerandstonehouse/3872303242512482969,"IG story",,Lifetime,859,782,3,0,0,13,629,5,,
17951312670128710,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,60,"04/11/2026 02:09",https://www.instagram.com/stories/barkerandstonehouse/3872839794984545066,"IG story",,Lifetime,1193,1084,7,0,0,,1093,3,,
18092834738174942,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,20,"04/11/2026 02:09",https://www.instagram.com/stories/barkerandstonehouse/3872840057321433055,"IG story",,Lifetime,1024,869,5,0,0,,972,6,,54
17954606271120576,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491804183981191,"IG story",,Lifetime,1230,1112,6,0,0,,848,2,,
17944695740998458,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491804729276944,"IG story",,Lifetime,928,849,2,0,0,5,631,2,,
18402593929147100,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491804704050700,"IG story",,Lifetime,859,784,2,0,0,3,590,,,
17900034831418180,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491806516014819,"IG story",,Lifetime,813,748,2,0,0,2,570,,,
18079755467166586,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491805937195573,"IG story",,Lifetime,795,729,0,0,0,1,552,1,,
18097033379011463,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491809233941234,"IG story",,Lifetime,792,714,2,0,0,1,543,1,,
18104325217910095,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:50",https://www.instagram.com/stories/barkerandstonehouse/3874491810324475948,"IG story",,Lifetime,774,698,0,0,0,1,535,,,
17958222804118176,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/13/2026 08:52",https://www.instagram.com/stories/barkerandstonehouse/3874492539529396183,"IG story",,Lifetime,735,686,0,0,0,,506,1,,
18103186730298914,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,15,"04/13/2026 08:52",https://www.instagram.com/stories/barkerandstonehouse/3874492761911390708,"IG story",,Lifetime,685,651,3,0,0,,477,,,
18580395619022633,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/15/2026 08:42",https://www.instagram.com/stories/barkerandstonehouse/3875937261384956316,"IG story",,Lifetime,1114,1024,3,0,1,,763,3,,
18103009595492955,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/15/2026 08:42",https://www.instagram.com/stories/barkerandstonehouse/3875937263498832622,"IG story",,Lifetime,880,803,3,0,1,3,577,1,,
18118494187632717,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/15/2026 08:42",https://www.instagram.com/stories/barkerandstonehouse/3875937268154528873,"IG story",,Lifetime,829,755,5,0,0,2,541,2,,
18115327399670431,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/15/2026 08:42",https://www.instagram.com/stories/barkerandstonehouse/3875937269773527492,"IG story",,Lifetime,939,831,1,1,0,7,511,1,,
17865573471614122,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/15/2026 08:42",https://www.instagram.com/stories/barkerandstonehouse/3875937271342179338,"IG story",,Lifetime,774,708,2,0,0,1,498,,,
18335109634246961,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/15/2026 08:42",https://www.instagram.com/stories/barkerandstonehouse/3875937260554452415,"IG story",,Lifetime,748,679,1,0,0,4,476,3,,
18118728445636141,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/17/2026 02:03",https://www.instagram.com/stories/barkerandstonehouse/3877185943879046183,"IG story",,Lifetime,2803,2480,6,1,1,,2046,6,,5
18001113326866190,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/17/2026 02:03",https://www.instagram.com/stories/barkerandstonehouse/3877186158954561043,"IG story",,Lifetime,2320,1963,5,7,3,,1724,12,,26
18069818408400785,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/17/2026 03:36",https://www.instagram.com/stories/barkerandstonehouse/3877233039847984289,"IG story",,Lifetime,1736,1503,2,0,1,,1553,14,,
17854320240641055,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,5,"04/17/2026 10:50",https://www.instagram.com/stories/barkerandstonehouse/3877451267371228004,"IG story",,Lifetime,1488,1318,3,1,0,,1292,7,,
18160919350449140,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,17,"04/18/2026 23:20",https://www.instagram.com/stories/barkerandstonehouse/3878553247724401405,"IG story",,Lifetime,1944,1691,8,1,2,,1777,17,1,
17854189299648669,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,17,"04/19/2026 09:26",https://www.instagram.com/stories/barkerandstonehouse/3878858321658945495,"IG story",,Lifetime,1250,1078,6,0,1,,1141,6,,44
18069282533409421,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/20/2026 03:33",https://www.instagram.com/stories/barkerandstonehouse/3879405627026208521,"IG story",,Lifetime,5664,4806,14,2,1,46,4830,22,,23
18122667640625587,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/23/2026 07:51",https://www.instagram.com/stories/barkerandstonehouse/3881709588773125115,"IG story",,Lifetime,1041,962,1,0,0,2,963,5,1,
18582976630019115,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/27/2026 02:23",https://www.instagram.com/stories/barkerandstonehouse/3884443972823474049,"IG story",,Lifetime,5791,4848,10,2,0,,5113,44,,10
18076956179330206,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/29/2026 00:48",https://www.instagram.com/stories/barkerandstonehouse/3885845627649428987,"IG story",,Lifetime,748,652,4,0,1,,722,3,,3
18069632999324114,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/30/2026 03:41",https://www.instagram.com/stories/barkerandstonehouse/3886657361477956844,"IG story",,Lifetime,9596,8659,2,0,0,,3617,4,,2
18021782882827986,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"04/30/2026 03:41",https://www.instagram.com/stories/barkerandstonehouse/3886657415039187367,"IG story",,Lifetime,7355,6603,11,0,2,,6591,29,,17
18160866649433537,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/01/2026 01:21",https://www.instagram.com/stories/barkerandstonehouse/3887311829315936924,"IG story",,Lifetime,944,828,11,0,3,,836,6,2,13
18586202830011356,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/01/2026 01:21",https://www.instagram.com/stories/barkerandstonehouse/3887311916305763216,"IG story",,Lifetime,663,587,3,0,0,,596,1,,13
17858323008634335,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/01/2026 01:21",https://www.instagram.com/stories/barkerandstonehouse/3887311947888871071,"IG story",,Lifetime,593,526,3,1,1,,556,1,,
17948388237156272,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/01/2026 01:22",https://www.instagram.com/stories/barkerandstonehouse/3887311992423983511,"IG story",,Lifetime,564,497,3,0,0,,532,,,2
18094535105128291,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,13,"05/01/2026 01:24",https://www.instagram.com/stories/barkerandstonehouse/3887313075351379668,"IG story",,Lifetime,519,470,4,0,0,5,485,1,,
18064005620402704,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/01/2026 04:01",https://www.instagram.com/stories/barkerandstonehouse/3887392307238674056,"IG story",,Lifetime,568,499,1,0,0,,513,1,,
18096242962890148,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,20,"05/01/2026 04:07",https://www.instagram.com/stories/barkerandstonehouse/3887395291670520152,"IG story",,Lifetime,509,439,2,0,0,1,486,1,,
18413732905134273,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/01/2026 07:45",https://www.instagram.com/stories/barkerandstonehouse/3887505073567960035,"IG story",,Lifetime,676,600,1,1,0,7,629,,,
18343092817300600,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/05/2026 02:40",https://www.instagram.com/stories/barkerandstonehouse/3890250761605551843,"IG story",,Lifetime,1003,898,11,0,1,,912,5,,
18080681963409671,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/05/2026 02:48",https://www.instagram.com/stories/barkerandstonehouse/3890254585896505522,"IG story",,Lifetime,781,690,5,0,1,7,714,4,,
17969713314047406,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,45,"05/09/2026 07:54",https://www.instagram.com/stories/barkerandstonehouse/3893307530109802793,"IG story",,Lifetime,2046,1830,1,1,0,,1909,12,1,
18425828881122060,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/11/2026 06:49",https://www.instagram.com/stories/barkerandstonehouse/3894724383164109763,"IG story",,Lifetime,1238,1068,3,0,0,52,1095,8,,
18075615065355008,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","THE TEAM HAVE ARRIVED AT @TEMPUR_UK 😆",0,"05/14/2026 02:36",https://www.instagram.com/stories/barkerandstonehouse/3896771496272485800,"IG story",,Lifetime,912,811,8,0,0,,839,3,,
18116635018741043,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","STARTING OFF WITH A WARM WELCOME FROM THE TEAM🛍️",2,"05/14/2026 02:37",https://www.instagram.com/stories/barkerandstonehouse/3896771875359706346,"IG story",,Lifetime,818,669,2,0,0,,538,,,
18588178702011958,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","SAFE TO SAY @TEMPUR_UK KNOW HOW TO HOST…",3,"05/14/2026 02:37",https://www.instagram.com/stories/barkerandstonehouse/3896772140322323681,"IG story",,Lifetime,785,628,2,0,0,,624,1,,
18088714355461017,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","WE TOOK MATTRESS TESTING VERY SERIOUSLY…",6,"05/14/2026 02:39",https://www.instagram.com/stories/barkerandstonehouse/3896772895859068874,"IG story",,Lifetime,699,593,4,1,0,,611,1,,
18099447974041515,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","WE CAN’T WAIT TO SHARE ALL THAT WE’VE LEARNT! 🧠 KEEP YOUR EYES PEELED…IN THE MEANTIME, SHOP TEMPUR NOW",7,"05/14/2026 02:43",https://www.instagram.com/stories/barkerandstonehouse/3896774836714505133,"IG story",,Lifetime,665,568,5,0,1,4,603,4,,
18125217223533894,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,18,"05/14/2026 09:03",https://www.instagram.com/stories/barkerandstonehouse/3896966265193666889,"IG story",,Lifetime,769,692,1,0,0,,713,4,,
18062125352450929,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,30,"05/16/2026 00:06",https://www.instagram.com/stories/barkerandstonehouse/3898145641989700817,"IG story",,Lifetime,1613,1398,7,1,2,,1512,9,,
17969666546900635,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,30,"05/18/2026 02:15",https://www.instagram.com/stories/barkerandstonehouse/3899660005901347644,"IG story",,Lifetime,785,710,6,0,0,2,734,4,,
18137315626550425,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,18,"05/18/2026 02:16",https://www.instagram.com/stories/barkerandstonehouse/3899660579875071997,"IG story",,Lifetime,610,560,2,0,0,1,584,1,,
18349482844244598,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,60,"05/18/2026 02:17",https://www.instagram.com/stories/barkerandstonehouse/3899661121678507821,"IG story",,Lifetime,589,525,4,0,0,2,559,1,,
18141011491521304,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/18/2026 10:55",https://www.instagram.com/stories/barkerandstonehouse/3899922046581460038,"IG story",,Lifetime,674,553,1,0,0,29,606,4,1,
18092718751980329,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,15,"05/19/2026 00:56",https://www.instagram.com/stories/barkerandstonehouse/3900344971211606127,"IG story",,Lifetime,1092,875,9,155,0,,705,11,,
18062336096458075,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/19/2026 03:10",https://www.instagram.com/stories/barkerandstonehouse/3900412580726928632,"IG story",,Lifetime,658,584,5,0,0,1,628,4,,
17945952531195128,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/20/2026 08:51",https://www.instagram.com/stories/barkerandstonehouse/3901308802484476244,"IG story",,Lifetime,842,767,1,0,0,6,774,,,
18106333412483115,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,60,"05/20/2026 08:52",https://www.instagram.com/stories/barkerandstonehouse/3901308927833016834,"IG story",,Lifetime,668,592,1,0,0,,623,3,,
18103413202986656,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Can you guess where we are?  We’ll be here tomorrow morning with a special surprise…..",0,"05/21/2026 05:58",https://www.instagram.com/stories/barkerandstonehouse/3901946588971430427,"IG story",,Lifetime,1418,1187,3,0,0,,1250,3,,
17870113395529330,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","North East followers listen up!

After shooting our Summer Sale campaign in the beautiful Saltburn by the Sea last week (and getting an amazing reaction from the locals), we’re returning today to give a little something back!

Find us by the Seaview Restaurant today 10AM-12PM where we’ll be handing out free accessory goody bags and gifts, plus your chance to win a stunning Orla Kiely sofa. 

Just look our for the Barker and Stonehouse van!",0,"05/22/2026 01:41",https://www.instagram.com/stories/barkerandstonehouse/3902542243305729964,"IG story",,Lifetime,1068,889,10,1,2,,935,5,1,
18013482608892615,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:09",https://www.instagram.com/stories/barkerandstonehouse/3902737282971475120,"IG story",,Lifetime,667,577,4,0,0,,607,4,,
18005451272866576,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:09",https://www.instagram.com/stories/barkerandstonehouse/3902737319529041200,"IG story",,Lifetime,569,504,1,1,0,,549,1,,
17931168825278828,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:09",https://www.instagram.com/stories/barkerandstonehouse/3902737352513161028,"IG story",,Lifetime,548,484,2,0,0,,536,,,
17897533968302475,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:09",https://www.instagram.com/stories/barkerandstonehouse/3902737380682199166,"IG story",,Lifetime,558,471,3,0,2,,537,,,
18081345620537493,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:09",https://www.instagram.com/stories/barkerandstonehouse/3902737415067005672,"IG story",,Lifetime,541,464,1,0,0,,525,,,
17939297952228145,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:09",https://www.instagram.com/stories/barkerandstonehouse/3902737477109250298,"IG story",,Lifetime,509,455,5,0,1,,488,1,,
18101111204054157,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/22/2026 08:14",https://www.instagram.com/stories/barkerandstonehouse/3902740296268713285,"IG story",,Lifetime,485,440,1,0,0,,474,,,
17927531124311729,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,32,"05/22/2026 08:16",https://www.instagram.com/stories/barkerandstonehouse/3902742610305660633,"IG story",,Lifetime,507,434,3,1,0,,475,1,,
18111720454896230,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/23/2026 02:30",https://www.instagram.com/stories/barkerandstonehouse/3903291697357070401,"IG story",,Lifetime,960,870,0,0,0,6,889,2,,
18100184096278742,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/25/2026 01:37",https://www.instagram.com/stories/barkerandstonehouse/3904714556998433195,"IG story",,Lifetime,1176,1087,1,0,0,8,1085,,,
17853187002675393,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,31,"05/25/2026 01:38",https://www.instagram.com/stories/barkerandstonehouse/3904714786223193980,"IG story",,Lifetime,916,839,4,0,0,,870,3,,
17918600226164712,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/28/2026 07:24",https://www.instagram.com/stories/barkerandstonehouse/3907063123885068381,"IG story",,Lifetime,824,731,1,0,0,,746,8,1,
18327174583264437,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/28/2026 07:24",https://www.instagram.com/stories/barkerandstonehouse/3907063260040554418,"IG story",,Lifetime,613,552,1,0,0,,574,,,
18049703588600687,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"05/28/2026 07:26",https://www.instagram.com/stories/barkerandstonehouse/3907064373577964868,"IG story",,Lifetime,571,508,0,0,0,6,532,,,
18149308681435951,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,28,"05/30/2026 00:16",https://www.instagram.com/stories/barkerandstonehouse/3908297556564390549,"IG story",,Lifetime,1675,1495,3,0,0,,1543,10,,
18394007512086573,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,15,"05/31/2026 02:38",https://www.instagram.com/stories/barkerandstonehouse/3909093437727314349,"IG story",,Lifetime,1081,976,0,0,0,,993,4,,
18153629149471549,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,14,"05/31/2026 02:38",https://www.instagram.com/stories/barkerandstonehouse/3909093584762831918,"IG story",,Lifetime,856,762,2,1,1,,790,2,,
18014877566894117,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We're working on something new 
and we want to hear from you! 

What are your biggest design 
dilemmas or styling challenges?",0,"06/03/2026 06:31",https://www.instagram.com/stories/barkerandstonehouse/3911385331390286712,"IG story",,Lifetime,1920,1708,5,0,0,,1711,10,,
18326677657249611,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,60,"06/06/2026 03:47",https://www.instagram.com/stories/barkerandstonehouse/3913476832746054595,"IG story",,Lifetime,1524,1374,4,0,0,,1388,12,,
18103739291054520,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,14,"06/06/2026 03:48",https://www.instagram.com/stories/barkerandstonehouse/3913477665038553474,"IG story",,Lifetime,1236,1126,5,0,2,,1139,4,,
18268865809293756,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,7,"06/10/2026 04:58",https://www.instagram.com/stories/barkerandstonehouse/3916412192945890192,"IG story",,Lifetime,879,792,4,0,1,,786,7,,
18103871093078241,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,60,"06/10/2026 04:59",https://www.instagram.com/stories/barkerandstonehouse/3916412397418249446,"IG story",,Lifetime,675,615,2,1,0,,646,1,,
18592678489048696,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,52,"06/10/2026 04:59",https://www.instagram.com/stories/barkerandstonehouse/3916412460458587001,"IG story",,Lifetime,612,570,1,0,0,,587,6,,
18109680553932243,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/12/2026 04:04",https://www.instagram.com/stories/barkerandstonehouse/3917834270536780663,"IG story",,Lifetime,1203,1087,2,0,1,8,1077,6,,
18272721691292109,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/12/2026 04:04",https://www.instagram.com/stories/barkerandstonehouse/3917834324114916200,"IG story",,Lifetime,964,866,6,0,0,,902,10,,
18092798840621492,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Today, team Barker and Stonehouse took part in the famous Knaresborough Bed Race, raising money for @jennyruthworkshops",0,"06/13/2026 11:35",https://www.instagram.com/stories/barkerandstonehouse/3918786330384108361,"IG story",,Lifetime,2353,1943,14,2,0,,1811,4,,4
18086049275396783,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Putting the 'stone house' in Barker and Stonehouse!",8,"06/13/2026 11:37",https://www.instagram.com/stories/barkerandstonehouse/3918786967395647204,"IG story",,Lifetime,1612,1312,9,1,0,,1411,3,,
17871622608533530,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The day started with a fancy dress parade through the streets of Knaresborough",19,"06/13/2026 11:40",https://www.instagram.com/stories/barkerandstonehouse/3918788565970738224,"IG story",,Lifetime,1391,1175,11,0,0,,1250,1,,
18098169566175726,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Then the race itself, complete with a plunge in the River Nidd!",36,"06/13/2026 11:42",https://www.instagram.com/stories/barkerandstonehouse/3918789449240811028,"IG story",,Lifetime,1508,1312,8,2,0,,1157,3,,
18092755598604552,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Well done team Barker and Stonehouse! We’re proud to be part of such an amazing community event 🙌",0,"06/13/2026 11:45",https://www.instagram.com/stories/barkerandstonehouse/3918790901487518264,"IG story",,Lifetime,1576,1266,14,2,2,14,1095,3,,
18122932087654944,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/15/2026 02:28",https://www.instagram.com/stories/barkerandstonehouse/3919960578569857325,"IG story",,Lifetime,1815,1580,2,1,0,,1568,5,,2
17875200852613676,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/15/2026 02:29",https://www.instagram.com/stories/barkerandstonehouse/3919960634370996450,"IG story",,Lifetime,1615,1347,3,1,0,,1439,8,,8
17953432845158770,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/18/2026 01:30",https://www.instagram.com/stories/barkerandstonehouse/3922105395888055305,"IG story",,Lifetime,1292,1152,3,0,0,,1172,8,,
18139484413559398,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,26,"06/19/2026 00:38",https://www.instagram.com/stories/barkerandstonehouse/3922803923346032137,"IG story",,Lifetime,919,814,2,0,0,,828,7,,
17942359668229654,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,16,"06/19/2026 01:38",https://www.instagram.com/stories/barkerandstonehouse/3922834071441126104,"IG story",,Lifetime,752,657,3,0,0,,695,2,,
18123162298663435,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/19/2026 09:34",https://www.instagram.com/stories/barkerandstonehouse/3923073671411965239,"IG story",,Lifetime,890,720,3,2,0,22,712,2,,
18131843203581481,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/20/2026 01:00",https://www.instagram.com/stories/barkerandstonehouse/3923539923697449209,"IG story",,Lifetime,803,690,2,0,0,,726,2,,
18046942682789043,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/20/2026 01:05",https://www.instagram.com/stories/barkerandstonehouse/3923542346042575159,"IG story",,Lifetime,629,535,2,0,0,,582,7,,
17897592153333679,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/20/2026 01:10",https://www.instagram.com/stories/barkerandstonehouse/3923544824607506318,"IG story",,Lifetime,565,493,2,0,0,,545,,,
18087180338419999,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","10 DAYS LEFT TO SCAN🤳🏼",29,"06/20/2026 01:35",https://www.instagram.com/stories/barkerandstonehouse/3923557378704588419,"IG story",,Lifetime,554,479,3,0,0,,526,3,,
17977306089023941,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,3,"06/20/2026 06:27",https://www.instagram.com/stories/barkerandstonehouse/3923704510493254622,"IG story",,Lifetime,674,579,3,0,0,,544,1,,4
17880937881453697,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,4,"06/20/2026 06:27",https://www.instagram.com/stories/barkerandstonehouse/3923704633596082816,"IG story",,Lifetime,583,489,1,0,0,,514,1,,
18326157769252699,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,15,"06/20/2026 06:28",https://www.instagram.com/stories/barkerandstonehouse/3923704812575396465,"IG story",,Lifetime,528,469,3,0,0,,510,1,,4
17918137362181042,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/20/2026 06:28",https://www.instagram.com/stories/barkerandstonehouse/3923704931469516266,"IG story",,Lifetime,524,455,2,0,0,,492,2,,
18094800710132118,17841400079643420,barkerandstonehouse,"Barker and Stonehouse",,0,"06/20/2026 09:18",https://www.instagram.com/stories/barkerandstonehouse/3923790789683764343,"IG story",,Lifetime,634,544,2,0,0,,597,1,,6
